Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC100503484	1.28557109	-0.333306071	0.973778085	-0.342281343	0.732139174	NA
LOC100503486	0	NA	NA	NA	NA	NA
LOC100503487	8.23013965	-0.106900016	0.385071558	-0.277610782	0.781311155	NA
LOC100503488	1.348637337	0.804606947	1.035512436	0.777013311	0.437150917	NA
LOC100503489	6269.764114	-0.04749894	0.042196676	-1.125655959	0.260311172	0.675619365
LOC100503490	0	NA	NA	NA	NA	NA
LOC100503492	0	NA	NA	NA	NA	NA
LOC100503495	38.80715147	0.443846458	0.191819319	2.313877769	0.020674428	0.215356387
LOC100503496	211.6302925	0.547825052	0.10831862	5.057533538	4.25E-07	7.08E-05
LOC100503498	4.96773875	0.435800013	0.499759359	0.872019714	0.383197623	NA
LOC100503499	0	NA	NA	NA	NA	NA
LOC100503500	6.906018337	0.322643657	0.424596049	0.759883796	0.447324048	NA
LOC100503501	1202.728859	0.144620716	0.120120468	1.203963969	0.228603505	0.643696199
LOC100503502	0	NA	NA	NA	NA	NA
LOC100503503	0.925150549	0.972792126	1.200921233	0.810038243	0.417918196	NA
LOC100503504	21.03532693	-0.451263665	0.22182691	-2.034305326	0.041920821	NA
LOC100503505	38.05760628	-0.120874695	0.192661902	-0.627392829	0.530401767	0.838276687
LOC100503506	3.719130444	0.694478324	0.592977289	1.171171876	0.241529698	NA
LOC100503507	5.027969081	-0.001106147	0.550687971	-0.002008665	0.998397319	NA
LOC100503508	0.447286854	0.434975707	1.660501497	0.26195442	0.793356583	NA
LOC100503509	33.94264561	-0.061273324	0.19425527	-0.315426832	0.752437597	0.924252701
LOC100503512	0.98755829	-0.357826078	1.161843621	-0.307981274	0.758096581	NA
LOC100503514	5.149994625	-0.530805316	0.548437223	-0.967850637	0.33311897	NA
LOC100503517	1.692692466	1.917197914	0.909373591	2.108262141	0.035008321	NA
LOC100503518	0	NA	NA	NA	NA	NA
LOC100503519	8.106315385	0.118990588	0.389435476	0.30554635	0.759950074	NA
LOC100503520	2.331615746	1.220284486	0.795267207	1.534433301	0.12492309	NA
LOC100503521	0	NA	NA	NA	NA	NA
LOC100503522	0	NA	NA	NA	NA	NA
LOC100503525	5.653853995	0.618227925	0.517761366	1.194040277	0.232462213	NA
LOC100503526	2.425558072	-0.379417575	0.847896959	-0.447480759	0.654527977	NA
LOC100503527	15.78793881	0.386931308	0.353783923	1.093693872	0.274089263	NA
LOC100503528	11.22787353	0.193120531	0.328675768	0.587571554	0.556819909	NA
LOC100503529	2.22936824	0.424457808	0.762694532	0.556523995	0.577852696	NA
LOC100503530	0	NA	NA	NA	NA	NA
LOC100503531	0.108107072	0.785651995	3.06038251	0.256716927	0.797397303	NA
LOC100503532	70.27831322	0.508485308	0.178807287	2.843761664	0.004458438	0.086172245
LOC100503534	0.068693736	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503535	0	NA	NA	NA	NA	NA
LOC100503536	4.760529753	0.081585886	0.466190184	0.175005586	0.861075244	NA
LOC100503537	0	NA	NA	NA	NA	NA
LOC100503538	3.509878281	0.083576329	0.59626061	0.14016745	0.888527689	NA
LOC100503539	10.91703739	0.211831504	0.349158831	0.606690953	0.544056027	NA
LOC100503540	12.5476347	0.589938259	0.36812647	1.602542351	0.10903573	NA
LOC100503544	0	NA	NA	NA	NA	NA
LOC100503546	0.054053536	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503548	0.120363468	0.064312919	3.06038251	0.021014667	0.983233956	NA
LOC100503549	0.108107072	0.785651995	3.06038251	0.256716927	0.797397303	NA
LOC100503551	0.207023747	-0.296354541	2.693323235	-0.110033039	0.912383172	NA
LOC100503552	0.231721124	-1.379300262	3.031738169	-0.454953622	0.649142604	NA
LOC100503553	0.589968276	1.077151467	1.59130915	0.67689642	0.498471676	NA
LOC100503555	0.188097215	0.424988359	2.441522747	0.174066926	0.861812866	NA
LOC100503557	0.609692644	0.614094338	1.462382851	0.419927201	0.674538636	NA
LOC100503558	0	NA	NA	NA	NA	NA
LOC100503559	0	NA	NA	NA	NA	NA
LOC100503560	0	NA	NA	NA	NA	NA
LOC100503562	0	NA	NA	NA	NA	NA
LOC100503563	0.422689514	-0.266723978	1.562259003	-0.170729679	0.864436325	NA
LOC100503565	0.054053536	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503567	0.170669067	-1.0176952	2.874517456	-0.354040362	0.723308635	NA
LOC100503568	12.68058078	-0.009452753	0.345345508	-0.027371871	0.978163134	NA
LOC100503569	31.75243691	0.730350892	0.213799079	3.416061921	0.000635338	0.023373865
LOC100503570	5.119751544	0.393935984	0.45939745	0.857505813	0.391165403	NA
LOC100503571	0.176163335	-0.296353981	2.508870802	-0.118122456	0.905970631	NA
LOC100503572	3.48833875	0.859915858	0.578294046	1.486987223	0.137018185	NA
LOC100503576	3.094531332	-0.104960996	0.709500655	-0.147936433	0.882392935	NA
LOC100503578	54.31185891	0.120709848	0.134131447	0.899936976	0.368153791	0.755508043
LOC100503579	0.782256382	-1.613882547	1.164810479	-1.385532304	0.165889762	NA
LOC100503580	0	NA	NA	NA	NA	NA
LOC100503581	0	NA	NA	NA	NA	NA
LOC100503582	0	NA	NA	NA	NA	NA
LOC100503583	125.8231526	0.331191338	0.09382373	3.529931496	0.000415667	0.01654759
LOC100503584	0.375790476	-0.637339231	1.858005249	-0.343023375	0.731580875	NA
LOC100503585	0	NA	NA	NA	NA	NA
LOC100503586	3.087428402	0.178878623	0.595141112	0.300565058	0.763746179	NA
LOC100503588	4.097907706	0.0766665	0.611477608	0.125379081	0.900223448	NA
LOC100503589	3.537595161	-0.368602856	0.558785089	-0.659650486	0.509478148	NA
LOC100503592	1.067836455	-0.902023526	1.082273468	-0.833452498	0.404589578	NA
LOC100503593	0	NA	NA	NA	NA	NA
LOC100503594	18.03280097	0.85309014	0.253379925	3.366841867	0.000760343	NA
LOC100503595	0.062383417	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
LOC100503596	2.144857092	-0.21863578	0.812376097	-0.269131232	0.787828697	NA
LOC100503597	68.46362955	-0.065273831	0.130472139	-0.500289425	0.616871299	0.88075246
LOC100503600	2.200239911	1.460130733	0.735545272	1.985099747	0.047133375	NA
LOC100503601	0	NA	NA	NA	NA	NA
LOC100503602	0	NA	NA	NA	NA	NA
LOC100503605	0	NA	NA	NA	NA	NA
LOC100503606	199.1479205	-0.138086609	0.179912503	-0.767520916	0.442771862	0.793730671
LOC100503607	52.71494633	-0.066940762	0.139476978	-0.479941301	0.631269132	0.884887867
LOC100503609	113.0802607	-0.021435168	0.12422034	-0.172557637	0.862999153	0.962759309
LOC100503611	4.879507291	0.774701894	0.745904875	1.038606825	0.298987631	NA
LOC100503613	0.054053536	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503615	7.438000876	0.564425454	0.368798002	1.530446074	0.125906352	NA
LOC100503618	0.116852967	0.064312919	3.06038251	0.021014667	0.983233956	NA
LOC100503619	0.870896629	0.068537017	1.360283098	0.050384378	0.959816085	NA
LOC100503620	0.487066794	-1.773237136	1.738362205	-1.020061947	0.307699082	NA
LOC100503622	2.869304265	-0.205738168	0.667107339	-0.308403394	0.7577754	NA
LOC100503623	0.257998638	0.064318717	2.239287969	0.028722843	0.977085638	NA
LOC100503626	3.022853013	0.439817792	0.704367221	0.624415475	0.532354765	NA
LOC100503627	84.40953712	0.213332784	0.127069759	1.678863527	0.093178644	0.45281934
LOC100503630	0.331957929	-1.032329644	1.906004652	-0.541619687	0.588080527	NA
LOC100503631	0.649152944	0.56678188	1.758601514	0.32229125	0.747232061	NA
LOC100503632	5.894172827	0.445101355	0.448772769	0.991818992	0.321285831	NA
LOC100503633	0.194976002	0.424988559	2.413717974	0.176072169	0.860237245	NA
LOC100503636	5.704985104	-0.931428841	0.529704812	-1.758392258	0.07868079	NA
LOC100503637	13.87528507	0.436692612	0.269555008	1.620050079	0.10522152	NA
LOC100503638	35.80863498	0.185815199	0.223828485	0.830167791	0.406443923	0.773691776
LOC100503639	0	NA	NA	NA	NA	NA
LOC100503641	1.672287698	0.449108823	0.860880758	0.521685285	0.601889472	NA
LOC100503644	0	NA	NA	NA	NA	NA
LOC100503645	23.80809712	0.251234642	0.217026351	1.157622755	0.247018019	NA
LOC100503646	0.059364607	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503647	0.177971232	1.146325563	2.833945345	0.40449812	0.68584646	NA
LOC100503649	135.5709282	-0.144324427	0.103250638	-1.397806637	0.162171141	0.56450372
LOC100503650	0.125160903	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
LOC100503651	1.376475126	0.558461911	1.028533547	0.542969077	0.587151093	NA
LOC100503652	11.32199009	-0.243465827	0.296022383	-0.822457492	0.41081657	NA
LOC100503653	0.226225398	-0.296353405	2.303609578	-0.128647409	0.897636651	NA
LOC100503654	38.46410943	0.075920558	0.278022444	0.273073487	0.784796727	0.937000109
LOC100503655	1.485673111	-0.279949763	0.995947533	-0.281088866	0.77864224	NA
LOC100503657	124.802644	-0.03167821	0.113655675	-0.278720882	0.780459036	0.935886351
LOC100503658	7.236170619	0.07812437	0.427538316	0.182730686	0.855009337	NA
LOC100503659	10.62438005	0.039057578	0.330708319	0.118102799	0.905986206	NA
LOC100503660	0.111983817	0.064312919	3.06038251	0.021014667	0.983233956	NA
LOC100503661	0.338376179	0.064320652	1.914735814	0.033592442	0.973202149	NA
LOC100503664	0.060478748	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
LOC100503665	11.32265461	0.542217595	0.393309261	1.37860368	0.168016981	NA
LOC100503666	0.184144979	0.424985556	2.801447797	0.151702115	0.879421889	NA
LOC100503668	18.03713524	0.424702773	0.249128536	1.704753618	0.088240385	NA
LOC100503669	0.296371361	1.545063194	2.452345646	0.630034839	0.52867179	NA
LOC100503670	1.334244881	0.036540011	1.000022662	0.036539183	0.970852436	NA
LOC100503671	175.1371134	0.04445548	0.114475042	0.388342114	0.697762876	0.908522348
LOC100503673	31.41568754	0.11385484	0.223683224	0.509000355	0.610751975	0.877590953
LOC100503674	45.93124462	0.321774461	0.25028884	1.285612497	0.198578333	0.610944511
LOC100503676	6.603672971	-0.92339001	0.403171858	-2.290313651	0.022003141	NA
LOC100503677	8.078912565	-0.24345382	0.423306838	-0.575123759	0.565207601	NA
LOC100503678	29.96867795	0.154890399	0.225679576	0.68632883	0.492505773	0.823209163
LOC100503679	0	NA	NA	NA	NA	NA
LOC100503680	1.824889751	-0.621888765	0.982244229	-0.633130485	0.526648436	NA
LOC100503681	0.281624003	0.785662175	2.183062359	0.359889937	0.718929442	NA
LOC100503683	0.848695373	-1.22891405	1.291150222	-0.951797885	0.341199495	NA
LOC100503685	2.2497268	0.273888231	0.707012657	0.387388016	0.698468974	NA
LOC100503686	0	NA	NA	NA	NA	NA
LOC100503687	4.907048656	-0.334261264	0.45145023	-0.740416645	0.459047222	NA
LOC100503688	0	NA	NA	NA	NA	NA
LOC100503690	3.372604525	-0.018402968	0.620148458	-0.0296751	0.97632617	NA
LOC100503691	0	NA	NA	NA	NA	NA
LOC100503692	0	NA	NA	NA	NA	NA
LOC100503693	2.726187395	0.786495217	0.824714317	0.953657771	0.340256902	NA
LOC100503695	0.188848552	0.424988381	2.438440134	0.174286986	0.861639926	NA
LOC100503696	0.114765288	0.064312919	3.06038251	0.021014667	0.983233956	NA
LOC100503697	0.364521223	-1.335177972	1.866677798	-0.715269648	0.47444244	NA
LOC100503699	0	NA	NA	NA	NA	NA
LOC100503702	13.80812272	-0.296140353	0.302663477	-0.978447601	0.327852995	NA
LOC100503703	14.57371651	0.250441465	0.298431981	0.839191109	0.401362076	NA
LOC100503704	8.395544177	0.29558713	0.366934483	0.805558333	0.420497559	NA
LOC100503705	0	NA	NA	NA	NA	NA
LOC100503707	1.44531104	-0.114700612	0.89293017	-0.12845418	0.897789557	NA
LOC100503708	0	NA	NA	NA	NA	NA
LOC100503710	0.53340835	0.933713038	1.592740659	0.586230428	0.557720677	NA
LOC100503711	12.94612834	0.151750769	0.324196217	0.468083098	0.639725166	NA
LOC100503712	76.00291408	0.08929703	0.139888759	0.638343144	0.523250333	0.835305566
LOC100503713	5.01286365	-0.094672346	0.436895458	-0.216693363	0.828447321	NA
LOC100503714	3.09377589	1.11788989	0.623002747	1.794357883	0.072756065	NA
LOC100503716	6.684745902	-0.290576228	0.492164693	-0.590404457	0.554919524	NA
LOC100503720	6.030378538	0.130349499	0.452607146	0.287996997	0.773349037	NA
LOC100503721	3.728442751	-0.072376401	0.528350993	-0.136985454	0.891042293	NA
LOC100503722	14.85345519	0.216353971	0.306117146	0.706768548	0.479710323	NA
LOC100503724	0	NA	NA	NA	NA	NA
LOC100503725	0.124216533	0.064312919	3.06038251	0.021014667	0.983233956	NA
LOC100503726	40.2659977	-0.180520957	0.226768471	-0.796058445	0.425998066	0.783272996
LOC100503727	0	NA	NA	NA	NA	NA
LOC100503728	0	NA	NA	NA	NA	NA
LOC100503729	4.149721532	-0.551147224	0.564877764	-0.975692901	0.329216671	NA
LOC100503730	0	NA	NA	NA	NA	NA
LOC100503731	0	NA	NA	NA	NA	NA
LOC100503732	1.349251592	-0.310227219	0.92454942	-0.335544225	0.73721459	NA
LOC100503734	0.124399401	0.785651995	3.06038251	0.256716927	0.797397303	NA
LOC100503738	3.62521133	0.423807876	0.622852536	0.680430522	0.4962319	NA
LOC100503739	0.563824	0.943560556	1.469168906	0.642241033	0.520716694	NA
LOC100503741	22.6195108	0.106732227	0.237638568	0.449136802	0.653332973	NA
LOC100503742	7.205103558	-0.349077098	0.404536235	-0.862906875	0.38818867	NA
LOC100503743	0	NA	NA	NA	NA	NA
LOC100503745	0	NA	NA	NA	NA	NA
LOC100503748	29.45423172	-0.330367747	0.181637454	-1.818830529	0.068937289	0.396277984
LOC100503750	0.125160903	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
LOC100503751	0	NA	NA	NA	NA	NA
LOC100503752	5.608687493	0.169182733	0.461157976	0.366865027	0.7137197	NA
LOC100503754	0.90546861	0.279725616	1.272021879	0.219906293	0.825944135	NA
LOC100503757	894.4402347	-0.017217038	0.123221799	-0.139723963	0.888878092	0.970858627
LOC100503758	2.622293809	0.140031825	0.711677365	0.196763072	0.84401295	NA
LOC100503759	0.25152894	0.064318644	2.256602203	0.028502429	0.977261431	NA
LOC100503760	2.821523048	0.302328798	0.742634406	0.407103139	0.683932238	NA
LOC100503761	0.583613828	0.096043633	1.309571297	0.073339751	0.94153576	NA
LOC100503762	29.33997174	-0.126958585	0.190256353	-0.667302735	0.50457878	0.826856252
LOC100503763	0	NA	NA	NA	NA	NA
LOC100503764	0.314143721	-1.739863885	2.421055489	-0.718638582	0.472363635	NA
LOC100503767	0.358267991	-0.652052707	1.598283829	-0.407970534	0.683295308	NA
LOC100503768	0	NA	NA	NA	NA	NA
LOC100503773	33.43411495	-0.061741041	0.243879898	-0.253161666	0.800143288	0.941224676
LOC100503774	11.96574198	-0.041200942	0.280551766	-0.146856827	0.88324503	NA
LOC100503775	77.10736801	0.105743699	0.128333216	0.823977633	0.409952267	0.774181377
LOC100503776	64.80290951	-0.031031548	0.138665923	-0.223786404	0.82292351	0.949061823
LOC100503777	0.079999047	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503778	0	NA	NA	NA	NA	NA
LOC100503779	20.01783064	-0.14165987	0.263099855	-0.538426255	0.590282804	NA
LOC100503783	0.511048834	0.029707022	1.648388034	0.018021862	0.985621413	NA
LOC100503785	1.883175422	-1.600236161	0.913684145	-1.751410671	0.079875196	NA
LOC100503788	55.7543055	0.004961064	0.160414673	0.030926497	0.975328158	0.994055801
LOC100503790	0.97713562	0.769896767	1.236774308	0.622503849	0.533610614	NA
LOC100503791	9.083613804	0.129578325	0.350361738	0.36984154	0.711500562	NA
LOC100503793	0.583118156	-0.269276449	1.482481407	-0.181639006	0.855866036	NA
LOC100503794	1.243423025	-0.002685856	1.009697539	-0.002660059	0.997877582	NA
LOC100503795	6.575708475	-0.298048096	0.402176751	-0.741087333	0.458640489	NA
LOC100503797	1.901213787	-3.105199488	0.905666849	-3.428633269	0.000606629	NA
LOC100503799	0.116852967	0.064312919	3.06038251	0.021014667	0.983233956	NA
LOC100503800	2.175697127	-0.497439937	0.815226709	-0.610186016	0.541738592	NA
LOC100503801	0.186049649	0.424985637	2.791733003	0.152230044	0.879005499	NA
LOC100503802	73.99001326	0.015109089	0.145689446	0.103707506	0.91740147	0.978077478
LOC100503803	2.254697798	-0.799647945	0.7622375	-1.049079775	0.294141404	NA
LOC100503804	2.16582341	0.770298933	0.781131413	0.98613232	0.324068186	NA
LOC100503805	38.09776382	-0.080454588	0.178232395	-0.45140272	0.651699323	0.894058251
LOC100503806	0	NA	NA	NA	NA	NA
LOC100503807	1317.804252	-0.037326016	0.039298747	-0.949801695	0.342213024	0.741027354
LOC100503808	0	NA	NA	NA	NA	NA
LOC100503810	0.385938647	0.064321248	1.698587393	0.037867494	0.96979333	NA
LOC100503812	0.058868447	-0.296357463	3.06038251	-0.096836739	0.922856047	NA
LOC100503813	12.59734601	-0.232534139	0.285320147	-0.814993759	0.415075882	NA
LOC100503814	7.65483258	-0.372263257	0.491027022	-0.758131917	0.448372014	NA
LOC100503815	5.080236038	0.222082929	0.446553011	0.497327133	0.618958381	NA
LOC100503816	0.103339465	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
LOC100503817	6.98009869	-0.444075258	0.503991805	-0.881116029	0.378255022	NA
LOC100503818	0.270176906	0.064319749	1.980513278	0.032476303	0.974092214	NA
LOC100503819	0.720984159	-1.445495483	1.445489577	-1.000004086	0.317308531	NA
LOC100503821	42.72228596	0.136445458	0.193201214	0.706234993	0.480042012	0.816649205
LOC100503822	82.59010329	0.260562961	0.125390627	2.078009874	0.03770845	0.291741443
LOC100503823	76.51510687	0.056669665	0.131017325	0.432535659	0.665352141	0.896406364
LOC100503824	16.22077321	-0.573278492	0.276125204	-2.076154161	0.037879695	NA
LOC100503826	6.446120365	0.390754142	0.396023016	0.986695536	0.323791919	NA
LOC100503827	3.436885047	1.211069806	0.598860787	2.022289374	0.043146466	NA
LOC100503829	8.479131547	0.021200869	0.452865636	0.046814921	0.962660736	NA
LOC100503830	6.990022114	-0.252344741	0.393137913	-0.641873331	0.520955432	NA
LOC100503831	1.092714295	-0.152883734	0.995324536	-0.153601894	0.877923643	NA
LOC100503834	0.197293935	0.424988624	2.404747446	0.176729005	0.859721257	NA
LOC100503836	1.185947069	1.457497717	1.159572758	1.25692649	0.208780255	NA
LOC100503838	0	NA	NA	NA	NA	NA
LOC100503839	4.216193954	-0.092827685	0.48795307	-0.190238962	0.849121882	NA
LOC100503840	25.12837124	0.527835763	0.253869021	2.079165707	0.037602122	NA
LOC100503842	25.8003427	-0.099336295	0.229025349	-0.433734937	0.664480933	NA
LOC100503843	0	NA	NA	NA	NA	NA
LOC100503845	0	NA	NA	NA	NA	NA
LOC100503847	0.121930892	0.785651995	3.06038251	0.256716927	0.797397303	NA
LOC100503848	21.39812384	-0.163890038	0.220857035	-0.742063923	0.458048607	NA
LOC100503849	46.21724625	-0.242059022	0.167389811	-1.446079786	0.148154825	0.550173982
LOC100503850	0	NA	NA	NA	NA	NA
LOC100503853	0	NA	NA	NA	NA	NA
LOC100503854	1.007263448	0.29648534	1.060645878	0.279532826	0.77983595	NA
LOC100503855	12.59000126	-0.045926185	0.371007228	-0.123787845	0.901483256	NA
LOC100503856	0	NA	NA	NA	NA	NA
LOC100503858	0.241774247	0.785661344	2.28392165	0.343996627	0.730848823	NA
LOC100503859	6.692817788	-0.322738389	0.434848641	-0.742185576	0.457974907	NA
LOC100503860	0.210525899	1.146331439	2.359974474	0.485738914	0.627152289	NA
LOC100503863	0	NA	NA	NA	NA	NA
LOC100503864	0.147995239	-0.657026156	3.06038251	-0.214687593	0.830010896	NA
LOC100503865	0	NA	NA	NA	NA	NA
LOC100503866	0.108107072	0.785651995	3.06038251	0.256716927	0.797397303	NA
LOC100503868	1.031447899	-2.112809852	1.110966879	-1.901775734	0.05720048	NA
LOC100503869	4.532319554	0.412556604	0.524844047	0.786055603	0.431834913	NA
LOC100503871	52.29199525	-0.076995382	0.159598933	-0.482430433	0.629500206	0.88455451
LOC100503872	0	NA	NA	NA	NA	NA
LOC100503873	0.061833116	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503874	8.850155221	0.236432712	0.362334739	0.652525653	0.514062129	NA
LOC100503876	5.027621777	-1.157364895	0.589359372	-1.963767693	0.049557038	NA
LOC100503878	0	NA	NA	NA	NA	NA
LOC100503879	0.264211595	0.064319702	1.992864104	0.032275007	0.974252741	NA
LOC100503880	0.061833116	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503882	0.271611232	0.785663753	1.977600408	0.397281347	0.691160001	NA
LOC100503883	0.585835393	-1.5589076	1.872563016	-0.832499407	0.405127113	NA
LOC100503885	0	NA	NA	NA	NA	NA
LOC100503888	43.27575349	0.201139335	0.170090365	1.182543972	0.236989929	0.653709724
LOC100503890	23.28608791	0.420860992	0.279737286	1.504486577	0.132456127	NA
LOC100503891	0.06986416	0.424981613	3.06038251	0.138865521	0.889556417	NA
LOC100503892	0.411356087	0.064321594	1.559524753	0.041244356	0.967101093	NA
LOC100503893	0	NA	NA	NA	NA	NA
LOC100503894	2.701535292	0.401404743	0.744486171	0.53917018	0.589769434	NA
LOC100503897	16.70377423	0.078904788	0.325908635	0.242107081	0.808697191	NA
LOC100503899	1.353567264	1.176753287	0.935810121	1.257470144	0.208583444	NA
LOC100503902	0.310268304	-0.96042561	1.920893058	-0.49998911	0.617082746	NA
LOC100503904	0.971568632	1.175184804	1.167182142	1.006856395	0.314003789	NA
LOC100503905	5.317911175	0.855337602	0.602672923	1.419240136	0.155829018	NA
LOC100503907	0.4293431	-1.615214513	1.622577666	-0.995462065	0.319511586	NA
LOC100503908	0	NA	NA	NA	NA	NA
LOC100503909	0	NA	NA	NA	NA	NA
LOC100503910	3.008574355	0.038235928	0.580682955	0.065846478	0.947500052	NA
LOC100503911	2.031766641	-0.120667796	0.740928938	-0.162860147	0.87062855	NA
LOC100503912	10.52023708	-0.049561703	0.352547788	-0.140581516	0.888200551	NA
LOC100503913	14.30842826	0.451444161	0.269561106	1.674737751	0.093985697	NA
LOC100503915	0	NA	NA	NA	NA	NA
LOC100503916	372.8310529	0.156829564	0.11265489	1.392123891	0.163884885	0.566403575
